survey_year,cell_unit,from,to,distance_m
2020,C0569_U1,V1,V3,11.193100049251663
2020,C0569_U1,V2,V1,8.607415187307346
2020,C0569_U1,V2,V3,3.0057673096747597
2020,C0569_U1,V3,V1,11.193100049251663
2020,C0569_U1,V3,V2,3.0057673096747597
2020,C0569_U2,V1,V2,6.399594805726819
2020,C0569_U2,V1,V3,6.011545006317087
2020,C0569_U2,V2,V1,6.399594805726819
2020,C0569_U2,V2,V3,5.376967132001539
2020,C0569_U2,V3,V1,6.011545006317087
2020,C0569_U2,V3,V2,5.376967132001539
2020,C0569_U3,V1,V2,10.216173378209753
2020,C0569_U3,V1,V3,5.392635748623716
2020,C0569_U3,V2,V1,10.216173378209753
2020,C0569_U3,V2,V3,15.55008817514349
2020,C0569_U3,V3,V1,5.392635748623716
2020,C0569_U3,V3,V2,15.55008817514349
2020,C0570_U1,V1,V2,1.995807278700125
2020,C0570_U1,V1,V3,3.1569745375469487
2020,C0570_U1,V2,V1,1.995807278700125
2020,C0570_U1,V2,V3,1.4141348154936049
2020,C0570_U1,V3,V1,3.1569745375469487
2020,C0570_U1,V3,V2,1.4141348154936049
2020,C0570_U2,V1,V2,9.235469575072374
2020,C0570_U2,V1,V3,1.001927632520034
2020,C0570_U2,V2,V1,9.235469575072374
2020,C0570_U2,V2,V3,10.216017034780288
2020,C0570_U2,V3,V1,1.001927632520034
2020,C0570_U2,V3,V2,10.216017034780288
2020,C0570_U3,V1,V2,9.898948847444867
2020,C0570_U3,V1,V3,13.970668843313428
2020,C0570_U3,V2,V1,9.898948847444867
2020,C0570_U3,V2,V3,22.098841451990175
2020,C0570_U3,V3,V1,13.970668843313428
2020,C0570_U3,V3,V2,22.098841451990175
2020,C0629_U1,V1,V2,7.812589585888995
2020,C0629_U1,V1,V3,13.176849800060685
2020,C0629_U1,V2,V1,7.812589585888995
2020,C0629_U1,V2,V3,9.8983733576054
2020,C0629_U1,V3,V1,13.176849800060685
2020,C0629_U1,V3,V2,9.8983733576054
2020,C0629_U2,V1,V2,8.05314027002239
2020,C0629_U2,V1,V3,10.631758133717836
2020,C0629_U2,V2,V1,8.05314027002239
2020,C0629_U2,V2,V3,4.007665012573571
2020,C0629_U2,V3,V1,10.631758133717836
2020,C0629_U2,V3,V2,4.007665012573571
2020,C0629_U3,V1,V2,12.627864667695212
2020,C0629_U3,V1,V3,14.747521175909124
2020,C0629_U3,V2,V1,12.627864667695212
2020,C0629_U3,V2,V3,3.167123920333268
2020,C0629_U3,V3,V1,14.747521175909124
2020,C0629_U3,V3,V2,3.167123920333268
2020,C0630_U1,V1,V2,6.070728622812816
2020,C0630_U1,V1,V3,10.75392873285291
2020,C0630_U1,V2,V1,6.070728622812816
2020,C0630_U1,V2,V3,4.9968851275049815
2020,C0630_U1,V3,V1,10.75392873285291
2020,C0630_U1,V3,V2,4.9968851275049815
2020,C0630_U2,V1,V2,22.79838701551072
2020,C0630_U2,V1,V3,16.99386422502926
2020,C0630_U2,V2,V1,22.79838701551072
2020,C0630_U2,V2,V3,10.456742429830216
2020,C0630_U2,V3,V1,16.99386422502926
2020,C0630_U2,V3,V2,10.456742429830216
2020,C0630_U3,V1,V2,1.0019190915719962
2020,C0630_U3,V1,V3,11.381168489068406
2020,C0630_U3,V2,V1,1.0019190915719962
2020,C0630_U3,V2,V3,11.158432936461748
2020,C0630_U3,V3,V1,11.381168489068406
2020,C0630_U3,V3,V2,11.158432936461748
2020,C0631_U1,V1,V2,9.221837820722975
2020,C0631_U1,V1,V3,13.455676337951756
2020,C0631_U1,V2,V1,9.221837820722975
2020,C0631_U1,V2,V3,4.242393637775809
2020,C0631_U1,V3,V1,13.455676337951756
2020,C0631_U1,V3,V2,4.242393637775809
2020,C0631_U2,V1,V2,1.9958084501353823
2020,C0631_U2,V1,V3,5.002514737330253
2020,C0631_U2,V2,V1,1.9958084501353823
2020,C0631_U2,V2,V3,4.130111018940886
2020,C0631_U2,V3,V1,5.002514737330253
2020,C0631_U2,V3,V2,4.130111018940886
2020,C0631_U3,V1,V2,8.260036686647021
2020,C0631_U3,V1,V3,8.069988026015022
2020,C0631_U3,V2,V1,8.260036686647021
2020,C0631_U3,V2,V3,6.070633804123103
2020,C0631_U3,V3,V1,8.069988026015022
2020,C0631_U3,V3,V2,6.070633804123103
2020,C0692_U1,V1,V2,8.530487093049864
2020,C0692_U1,V1,V3,7.070645819303694
2020,C0692_U1,V2,V1,8.530487093049864
2020,C0692_U1,V2,V3,3.6023788101120955
2020,C0692_U1,V3,V1,7.070645819303694
2020,C0692_U1,V3,V2,3.6023788101120955
2020,C0692_U2,V1,V2,9.993286916871982
2020,C0692_U2,V1,V3,6.4052459441667455
2020,C0692_U2,V2,V1,9.993286916871982
2020,C0692_U2,V2,V3,4.115395721613869
2020,C0692_U2,V3,V1,6.4052459441667455
2020,C0692_U2,V3,V2,4.115395721613869
2020,C0692_U3,V1,V2,11.721896806657714
2020,C0692_U3,V1,V3,9.86145065851923
2020,C0692_U3,V2,V1,11.721896806657714
2020,C0692_U3,V2,V3,2.0038424764169585
2020,C0692_U3,V3,V1,9.86145065851923
2020,C0692_U3,V3,V2,2.0038424764169585
2020,C0693_U1,V1,V2,32.16018523468649
2020,C0693_U1,V1,V3,33.86094684747388
2020,C0693_U1,V2,V1,32.16018523468649
2020,C0693_U1,V2,V3,17.214018674291836
2020,C0693_U1,V3,V1,33.86094684747388
2020,C0693_U1,V3,V2,17.214018674291836
2020,C0693_U2,V1,V2,4.115499016745148
2020,C0693_U2,V1,V3,9.470933672454443
2020,C0693_U2,V2,V1,4.115499016745148
2020,C0693_U2,V2,V3,5.37697358495638
2020,C0693_U2,V3,V1,9.470933672454443
2020,C0693_U2,V3,V2,5.37697358495638
2020,C0693_U3,V1,V2,11.395457626526222
2020,C0693_U3,V1,V3,12.668582302517052
2020,C0693_U3,V2,V1,11.395457626526222
2020,C0693_U3,V2,V3,7.070315353264127
2020,C0693_U3,V3,V1,12.668582302517052
2020,C0693_U3,V3,V2,7.070315353264127
2020,C0694_U1,V1,V2,9.424693011968412
2020,C0694_U1,V1,V3,8.981164922376625
2020,C0694_U1,V2,V1,9.424693011968412
2020,C0694_U1,V2,V3,5.108107097334365
2020,C0694_U1,V3,V1,8.981164922376625
2020,C0694_U1,V3,V2,5.108107097334365
2020,C0694_U2,V1,V2,8.053554162079259
2020,C0694_U2,V1,V3,6.334118040772137
2020,C0694_U2,V2,V1,8.053554162079259
2020,C0694_U2,V2,V3,11.193145343380092
2020,C0694_U2,V3,V1,6.334118040772137
2020,C0694_U2,V3,V2,11.193145343380092
2020,C0694_U3,V1,V2,11.380922100770455
2020,C0694_U3,V1,V3,6.334111870216709
2020,C0694_U3,V2,V1,11.380922100770455
2020,C0694_U3,V2,V3,15.79854357519545
2020,C0694_U3,V3,V1,6.334111870216709
2020,C0694_U3,V3,V2,15.79854357519545
2020,C0695_U1,V1,V2,19.955814093063136
2020,C0695_U1,V1,V3,16.061890259572174
2020,C0695_U1,V2,V1,19.955814093063136
2020,C0695_U1,V2,V3,5.82485181185505
2020,C0695_U1,V3,V1,16.061890259572174
2020,C0695_U1,V3,V2,5.82485181185505
2020,C0695_U2,V1,V2,4.466476433304301
2020,C0695_U2,V1,V3,7.070338465877457
2020,C0695_U2,V2,V1,4.466476433304301
2020,C0695_U2,V2,V3,9.470672135793464
2020,C0695_U2,V3,V1,7.070338465877457
2020,C0695_U2,V3,V2,9.470672135793464
2020,C0695_U3,V1,V2,22.132726018146148
2020,C0695_U3,V1,V3,21.41600584718265
2020,C0695_U3,V2,V1,22.132726018146148
2020,C0695_U3,V2,V3,2.2331464612913905
2020,C0695_U3,V3,V1,21.41600584718265
2020,C0695_U3,V3,V2,2.2331464612913905
2020,C0756_U1,V1,V2,16.5204304752389
2020,C0756_U1,V1,V3,10.626183298279239
2020,C0756_U1,V2,V1,16.5204304752389
2020,C0756_U1,V2,V3,14.990667758406776
2020,C0756_U1,V3,V1,10.626183298279239
2020,C0756_U1,V3,V2,14.990667758406776
2020,C0756_U2,V1,V2,5.37697082256492
2020,C0756_U2,V1,V3,4.466459073557787
2020,C0756_U2,V2,V1,5.37697082256492
2020,C0756_U2,V2,V3,0.9979070313844177
2020,C0756_U2,V3,V1,4.466459073557787
2020,C0756_U2,V3,V2,0.9979070313844177
2020,C0756_U3,V1,V2,9.072291568988408
2020,C0756_U3,V1,V3,4.130007709494989
2020,C0756_U3,V2,V1,9.072291568988408
2020,C0756_U3,V2,V3,5.009606162744914
2020,C0756_U3,V3,V1,4.130007709494989
2020,C0756_U3,V3,V2,5.009606162744914
2020,C0757_U1,V1,V2,1.0019235613761173
2020,C0757_U1,V1,V3,8.077220719903469
2020,C0757_U1,V2,V1,1.0019235613761173
2020,C0757_U1,V2,V3,7.084054583580293
2020,C0757_U1,V3,V1,8.077220719903469
2020,C0757_U1,V3,V2,7.084054583580293
2020,C0757_U2,V1,V2,13.57792789417834
2020,C0757_U2,V1,V3,1.4141317678240184
2020,C0757_U2,V2,V1,13.57792789417834
2020,C0757_U2,V2,V3,14.841956199256215
2020,C0757_U2,V3,V1,1.4141317678240184
2020,C0757_U2,V3,V2,14.841956199256215
2020,C0757_U3,V1,V2,26.604731566128354
2020,C0757_U3,V1,V3,35.44062967310986
2020,C0757_U3,V2,V1,26.604731566128354
2020,C0757_U3,V2,V3,57.590625891045
2020,C0757_U3,V3,V1,35.44062967310986
2020,C0757_U3,V3,V2,57.590625891045
2020,C0758_U1,V1,V2,26.35399049684113
2020,C0758_U1,V1,V3,22.029979360859702
2020,C0758_U1,V2,V1,26.35399049684113
2020,C0758_U1,V2,V3,20.09833929754086
2020,C0758_U1,V3,V1,22.029979360859702
2020,C0758_U1,V3,V2,20.09833929754086
2020,C0758_U2,V1,V2,12.187584945853489
2020,C0758_U2,V1,V3,12.016711846581533
2020,C0758_U2,V2,V1,12.187584945853489
2020,C0758_U2,V2,V3,14.868095973876224
2020,C0758_U2,V3,V1,12.016711846581533
2020,C0758_U2,V3,V2,14.868095973876224
2020,C0758_U3,V1,V2,8.607444339394721
2020,C0758_U3,V1,V3,13.906275384553414
2020,C0758_U3,V2,V1,8.607444339394721
2020,C0758_U3,V2,V3,18.07389489259445
2020,C0758_U3,V3,V1,13.906275384553414
2020,C0758_U3,V3,V2,18.07389489259445
2020,C0759_U1,V1,V2,12.141322253770392
2020,C0759_U1,V1,V3,7.08410685343533
2020,C0759_U1,V2,V1,12.141322253770392
2020,C0759_U1,V2,V3,12.066343897174104
2020,C0759_U1,V3,V1,7.08410685343533
2020,C0759_U1,V3,V2,12.066343897174104
2020,C0759_U2,V1,V2,25.36417157924317
2020,C0759_U2,V1,V3,25.255877660599804
2020,C0759_U2,V2,V1,25.36417157924317
2020,C0759_U2,V2,V3,10.75398833148882
2020,C0759_U2,V3,V1,25.255877660599804
2020,C0759_U2,V3,V2,10.75398833148882
2020,C0759_U3,V1,V2,25.011599613487657
2020,C0759_U3,V1,V3,10.457160373413762
2020,C0759_U3,V2,V1,25.011599613487657
2020,C0759_U3,V2,V3,32.35501610434737
2020,C0759_U3,V3,V1,10.457160373413762
2020,C0759_U3,V3,V2,32.35501610434737
2020,C0820_U1,V1,V2,14.343011449954851
2020,C0820_U1,V1,V3,4.242398562484207
2020,C0820_U1,V2,V1,14.343011449954851
2020,C0820_U1,V2,V3,11.02118479899784
2020,C0820_U1,V3,V1,4.242398562484207
2020,C0820_U1,V3,V2,11.02118479899784
2020,C0820_U2,V1,V2,12.668231355836664
2020,C0820_U2,V1,V3,37.40531289446644
2020,C0820_U2,V2,V1,12.668231355836664
2020,C0820_U2,V2,V3,25.067975987733163
2020,C0820_U2,V3,V1,37.40531289446644
2020,C0820_U2,V3,V2,25.067975987733163
2020,C0820_U3,V1,V2,15.820930576754863
2020,C0820_U3,V1,V3,8.484394930312913
2020,C0820_U3,V2,V1,15.820930576754863
2020,C0820_U3,V2,V3,7.625564337035643
2020,C0820_U3,V3,V1,8.484394930312913
2020,C0820_U3,V3,V2,7.625564337035643
2020,C0821_U1,V1,V2,2.2331551766545927
2020,C0821_U1,V1,V3,13.45572519623977
2020,C0821_U1,V2,V1,2.2331551766545927
2020,C0821_U1,V2,V3,14.206231774692652
2020,C0821_U1,V3,V1,13.45572519623977
2020,C0821_U1,V3,V2,14.206231774692652
2020,C0821_U2,V1,V2,6.070670974491041
2020,C0821_U2,V1,V3,5.39248812386181
2020,C0821_U2,V2,V1,6.070670974491041
2020,C0821_U2,V2,V3,9.993371255664494
2020,C0821_U2,V3,V1,5.39248812386181
2020,C0821_U2,V3,V2,9.993371255664494
2020,C0821_U3,V1,V2,21.135020107873352
2020,C0821_U3,V1,V3,22.045378764713185
2020,C0821_U3,V2,V1,21.135020107873352
2020,C0821_U3,V2,V3,27.58057078350308
2020,C0821_U3,V3,V1,22.045378764713185
2020,C0821_U3,V3,V2,27.58057078350308
2020,C0822_U1,V1,V2,7.20512632186443
2020,C0822_U1,V1,V3,20.14769490766141
2020,C0822_U1,V2,V1,7.20512632186443
2020,C0822_U1,V2,V3,14.343084042400426
2020,C0822_U1,V3,V1,20.14769490766141
2020,C0822_U1,V3,V2,14.343084042400426
2020,C0822_U2,V1,V2,14.78031329762207
2020,C0822_U2,V1,V3,9.441765854283767
2020,C0822_U2,V2,V1,14.78031329762207
2020,C0822_U2,V2,V3,5.392674199293576
2020,C0822_U2,V3,V1,9.441765854283767
2020,C0822_U2,V3,V2,5.392674199293576
2020,C0822_U3,V1,V2,17.687197703422118
2020,C0822_U3,V1,V3,6.313980131338353
2020,C0822_U3,V2,V1,17.687197703422118
2020,C0822_U3,V2,V3,15.669848026797128
2020,C0822_U3,V3,V1,6.313980131338353
2020,C0822_U3,V3,V2,15.669848026797128
2020,C0885_U1,V1,V2,11.158530981714076
2020,C0885_U1,V1,V3,13.455734812344637
2020,C0885_U1,V2,V1,11.158530981714076
2020,C0885_U1,V2,V3,23.300427064153478
2020,C0885_U1,V3,V1,13.455734812344637
2020,C0885_U1,V3,V2,23.300427064153478
2020,C0885_U2,V1,V2,5.002540668424693
2020,C0885_U2,V1,V3,4.989563363688119
2020,C0885_U2,V2,V1,5.002540668424693
2020,C0885_U2,V2,V3,8.932963312955938
2020,C0885_U2,V3,V1,4.989563363688119
2020,C0885_U2,V3,V2,8.932963312955938
2020,C0885_U3,V1,V2,12.064481698309605
2020,C0885_U3,V1,V3,19.002455279654473
2020,C0885_U3,V2,V1,12.064481698309605
2020,C0885_U3,V2,V3,7.812315505079262
2020,C0885_U3,V3,V1,19.002455279654473
2020,C0885_U3,V3,V2,7.812315505079262
2020,C0886_U1,V1,V2,11.395525268408763
2020,C0886_U1,V2,V1,11.395525268408763
2020,C0886_U2,V1,V2,16.308254266542875
2020,C0886_U2,V2,V1,16.308254266542875
2020,C0886_U3,V1,V2,13.36492308027386
2020,C0886_U3,V2,V1,13.36492308027386
2023,C0030_U1,V1,V2,0
2023,C0030_U1,V2,V1,0
2023,C0030_U2,V1,V2,0
2023,C0030_U2,V2,V1,0
2023,C0030_U3,V1,V2,0
2023,C0030_U3,V2,V1,0
2023,C0031_U1,V1,V2,0
2023,C0031_U1,V2,V1,0
2023,C0031_U2,V1,V2,0
2023,C0031_U2,V2,V1,0
2023,C0031_U3,V1,V2,0
2023,C0031_U3,V2,V1,0
2023,C0038_U1,V1,V2,0
2023,C0038_U1,V2,V1,0
2023,C0038_U2,V1,V2,0
2023,C0038_U2,V2,V1,0
2023,C0038_U3,V1,V2,0
2023,C0038_U3,V2,V1,0
2023,C0039_U2,V1,V2,0
2023,C0039_U2,V2,V1,0
2023,C0039_U3,V1,V2,0
2023,C0039_U3,V2,V1,0
2023,C0047_U1,V1,V2,0
2023,C0047_U1,V2,V1,0
2023,C0047_U2,V1,V2,0
2023,C0047_U2,V2,V1,0
2023,C0047_U3,V1,V2,0
2023,C0047_U3,V2,V1,0
2023,C0048_U1,V1,V2,0
2023,C0048_U1,V2,V1,0
2023,C0048_U2,V1,V2,1264.9250971469612
2023,C0048_U2,V2,V1,1264.9250971469612
2023,C0048_U3,V1,V2,0
2023,C0048_U3,V2,V1,0
2023,C0049_U1,V1,V2,0
2023,C0049_U1,V1,V3,0
2023,C0049_U1,V2,V1,0
2023,C0049_U1,V2,V3,0
2023,C0049_U1,V3,V1,0
2023,C0049_U1,V3,V2,0
2023,C0049_U2,V1,V2,0
2023,C0049_U2,V1,V3,0
2023,C0049_U2,V2,V1,0
2023,C0049_U2,V2,V3,0
2023,C0049_U2,V3,V1,0
2023,C0049_U2,V3,V2,0
2023,C0049_U3,V1,V2,0
2023,C0049_U3,V1,V3,0
2023,C0049_U3,V2,V1,0
2023,C0049_U3,V2,V3,0
2023,C0049_U3,V3,V1,0
2023,C0049_U3,V3,V2,0
2023,C0050_U1,V1,V2,0
2023,C0050_U1,V1,V3,0
2023,C0050_U1,V2,V1,0
2023,C0050_U1,V2,V3,0
2023,C0050_U1,V3,V1,0
2023,C0050_U1,V3,V2,0
2023,C0050_U2,V1,V2,0
2023,C0050_U2,V1,V3,0
2023,C0050_U2,V2,V1,0
2023,C0050_U2,V2,V3,0
2023,C0050_U2,V3,V1,0
2023,C0050_U2,V3,V2,0
2023,C0050_U3,V1,V2,0
2023,C0050_U3,V1,V3,0
2023,C0050_U3,V2,V1,0
2023,C0050_U3,V2,V3,0
2023,C0050_U3,V3,V1,0
2023,C0050_U3,V3,V2,0
2023,C0060_U1,V1,V2,0
2023,C0060_U1,V2,V1,0
2023,C0060_U2,V1,V2,0
2023,C0060_U2,V2,V1,0
2023,C0060_U3,V1,V2,0
2023,C0060_U3,V2,V1,0
2023,C0061_U1,V1,V2,0
2023,C0061_U1,V1,V3,0
2023,C0061_U1,V2,V1,0
2023,C0061_U1,V2,V3,0
2023,C0061_U1,V3,V1,0
2023,C0061_U1,V3,V2,0
2023,C0061_U2,V1,V2,0
2023,C0061_U2,V1,V3,0
2023,C0061_U2,V2,V1,0
2023,C0061_U2,V2,V3,0
2023,C0061_U2,V3,V1,0
2023,C0061_U2,V3,V2,0
2023,C0061_U3,V1,V2,0
2023,C0061_U3,V1,V3,0
2023,C0061_U3,V2,V1,0
2023,C0061_U3,V2,V3,0
2023,C0061_U3,V3,V1,0
2023,C0061_U3,V3,V2,0
2023,C0062_U1,V2,V3,0
2023,C0062_U1,V3,V2,0
2023,C0062_U2,V2,V3,0
2023,C0062_U2,V3,V2,0
2023,C0062_U3,V1,V2,0
2023,C0062_U3,V1,V3,0
2023,C0062_U3,V2,V1,0
2023,C0062_U3,V2,V3,0
2023,C0062_U3,V3,V1,0
2023,C0062_U3,V3,V2,0
2023,C0063_U1,V1,V2,0
2023,C0063_U1,V1,V3,0
2023,C0063_U1,V2,V1,0
2023,C0063_U1,V2,V3,0
2023,C0063_U1,V3,V1,0
2023,C0063_U1,V3,V2,0
2023,C0063_U2,V1,V2,0
2023,C0063_U2,V1,V3,0
2023,C0063_U2,V2,V1,0
2023,C0063_U2,V2,V3,0
2023,C0063_U2,V3,V1,0
2023,C0063_U2,V3,V2,0
2023,C0063_U3,V1,V2,0
2023,C0063_U3,V1,V3,0
2023,C0063_U3,V2,V1,0
2023,C0063_U3,V2,V3,0
2023,C0063_U3,V3,V1,0
2023,C0063_U3,V3,V2,0
2023,C0064_U1,V1,V2,0
2023,C0064_U1,V1,V3,0
2023,C0064_U1,V2,V1,0
2023,C0064_U1,V2,V3,0
2023,C0064_U1,V3,V1,0
2023,C0064_U1,V3,V2,0
2023,C0064_U2,V1,V2,0
2023,C0064_U2,V1,V3,0
2023,C0064_U2,V2,V1,0
2023,C0064_U2,V2,V3,0
2023,C0064_U2,V3,V1,0
2023,C0064_U2,V3,V2,0
2023,C0064_U3,V1,V2,0
2023,C0064_U3,V1,V3,0
2023,C0064_U3,V2,V1,0
2023,C0064_U3,V2,V3,0
2023,C0064_U3,V3,V1,0
2023,C0064_U3,V3,V2,0
2023,C0065_U1,V1,V2,0
2023,C0065_U1,V1,V3,0
2023,C0065_U1,V2,V1,0
2023,C0065_U1,V2,V3,0
2023,C0065_U1,V3,V1,0
2023,C0065_U1,V3,V2,0
2023,C0065_U2,V1,V2,0
2023,C0065_U2,V1,V3,0
2023,C0065_U2,V2,V1,0
2023,C0065_U2,V2,V3,0
2023,C0065_U2,V3,V1,0
2023,C0065_U2,V3,V2,0
2023,C0065_U3,V1,V2,0
2023,C0065_U3,V1,V3,0
2023,C0065_U3,V2,V1,0
2023,C0065_U3,V2,V3,0
2023,C0065_U3,V3,V1,0
2023,C0065_U3,V3,V2,0
2023,C0066_U1,V1,V2,0
2023,C0066_U1,V1,V3,0
2023,C0066_U1,V2,V1,0
2023,C0066_U1,V2,V3,0
2023,C0066_U1,V3,V1,0
2023,C0066_U1,V3,V2,0
2023,C0066_U2,V1,V2,0
2023,C0066_U2,V1,V3,0
2023,C0066_U2,V2,V1,0
2023,C0066_U2,V2,V3,0
2023,C0066_U2,V3,V1,0
2023,C0066_U2,V3,V2,0
2023,C0066_U3,V1,V2,0
2023,C0066_U3,V1,V3,0
2023,C0066_U3,V2,V1,0
2023,C0066_U3,V2,V3,0
2023,C0066_U3,V3,V1,0
2023,C0066_U3,V3,V2,0
2023,C0067_U1,V1,V2,0
2023,C0067_U1,V1,V3,0
2023,C0067_U1,V2,V1,0
2023,C0067_U1,V2,V3,0
2023,C0067_U1,V3,V1,0
2023,C0067_U1,V3,V2,0
2023,C0067_U2,V1,V2,0
2023,C0067_U2,V1,V3,0
2023,C0067_U2,V2,V1,0
2023,C0067_U2,V2,V3,0
2023,C0067_U2,V3,V1,0
2023,C0067_U2,V3,V2,0
2023,C0067_U3,V1,V2,0
2023,C0067_U3,V1,V3,0
2023,C0067_U3,V2,V1,0
2023,C0067_U3,V2,V3,0
2023,C0067_U3,V3,V1,0
2023,C0067_U3,V3,V2,0
2023,C0084_U1,V1,V2,0
2023,C0084_U1,V1,V3,0
2023,C0084_U1,V2,V1,0
2023,C0084_U1,V2,V3,0
2023,C0084_U1,V3,V1,0
2023,C0084_U1,V3,V2,0
2023,C0084_U2,V1,V2,0
2023,C0084_U2,V1,V3,0
2023,C0084_U2,V2,V1,0
2023,C0084_U2,V2,V3,0
2023,C0084_U2,V3,V1,0
2023,C0084_U2,V3,V2,0
2023,C0084_U3,V1,V2,0
2023,C0084_U3,V1,V3,0
2023,C0084_U3,V2,V1,0
2023,C0084_U3,V2,V3,0
2023,C0084_U3,V3,V1,0
2023,C0084_U3,V3,V2,0
2023,C0085_U1,V1,V2,0
2023,C0085_U1,V1,V3,0
2023,C0085_U1,V2,V1,0
2023,C0085_U1,V2,V3,0
2023,C0085_U1,V3,V1,0
2023,C0085_U1,V3,V2,0
2023,C0085_U2,V1,V2,0
2023,C0085_U2,V1,V3,0
2023,C0085_U2,V2,V1,0
2023,C0085_U2,V2,V3,0
2023,C0085_U2,V3,V1,0
2023,C0085_U2,V3,V2,0
2023,C0085_U3,V1,V2,0
2023,C0085_U3,V1,V3,0
2023,C0085_U3,V2,V1,0
2023,C0085_U3,V2,V3,0
2023,C0085_U3,V3,V1,0
2023,C0085_U3,V3,V2,0
2023,C0086_U1,V1,V2,0
2023,C0086_U1,V1,V3,0
2023,C0086_U1,V2,V1,0
2023,C0086_U1,V2,V3,0
2023,C0086_U1,V3,V1,0
2023,C0086_U1,V3,V2,0
2023,C0086_U2,V1,V2,0
2023,C0086_U2,V1,V3,0
2023,C0086_U2,V2,V1,0
2023,C0086_U2,V2,V3,0
2023,C0086_U2,V3,V1,0
2023,C0086_U2,V3,V2,0
2023,C0086_U3,V1,V2,0
2023,C0086_U3,V1,V3,0
2023,C0086_U3,V2,V1,0
2023,C0086_U3,V2,V3,0
2023,C0086_U3,V3,V1,0
2023,C0086_U3,V3,V2,0
2023,C0087_U1,V1,V2,0
2023,C0087_U1,V1,V3,0
2023,C0087_U1,V2,V1,0
2023,C0087_U1,V2,V3,0
2023,C0087_U1,V3,V1,0
2023,C0087_U1,V3,V2,0
2023,C0087_U2,V1,V2,0
2023,C0087_U2,V1,V3,0
2023,C0087_U2,V2,V1,0
2023,C0087_U2,V2,V3,0
2023,C0087_U2,V3,V1,0
2023,C0087_U2,V3,V2,0
2023,C0088_U1,V1,V2,0
2023,C0088_U1,V1,V3,0
2023,C0088_U1,V2,V1,0
2023,C0088_U1,V2,V3,0
2023,C0088_U1,V3,V1,0
2023,C0088_U1,V3,V2,0
2023,C0088_U2,V1,V2,0
2023,C0088_U2,V1,V3,0
2023,C0088_U2,V2,V1,0
2023,C0088_U2,V2,V3,0
2023,C0088_U2,V3,V1,0
2023,C0088_U2,V3,V2,0
2023,C0088_U3,V1,V2,0
2023,C0088_U3,V1,V3,0
2023,C0088_U3,V2,V1,0
2023,C0088_U3,V2,V3,0
2023,C0088_U3,V3,V1,0
2023,C0088_U3,V3,V2,0
2023,C0090_U1,V1,V2,0
2023,C0090_U1,V1,V3,0
2023,C0090_U1,V2,V1,0
2023,C0090_U1,V2,V3,0
2023,C0090_U1,V3,V1,0
2023,C0090_U1,V3,V2,0
2023,C0090_U2,V1,V2,0
2023,C0090_U2,V1,V3,0
2023,C0090_U2,V2,V1,0
2023,C0090_U2,V2,V3,0
2023,C0090_U2,V3,V1,0
2023,C0090_U2,V3,V2,0
2023,C0090_U3,V1,V2,0
2023,C0090_U3,V1,V3,0
2023,C0090_U3,V2,V1,0
2023,C0090_U3,V2,V3,0
2023,C0090_U3,V3,V1,0
2023,C0090_U3,V3,V2,0
2023,C0114_U1,V1,V2,0
2023,C0114_U1,V1,V3,0
2023,C0114_U1,V2,V1,0
2023,C0114_U1,V2,V3,0
2023,C0114_U1,V3,V1,0
2023,C0114_U1,V3,V2,0
2023,C0114_U2,V1,V2,0
2023,C0114_U2,V1,V3,0
2023,C0114_U2,V2,V1,0
2023,C0114_U2,V2,V3,0
2023,C0114_U2,V3,V1,0
2023,C0114_U2,V3,V2,0
2023,C0114_U3,V1,V2,0
2023,C0114_U3,V1,V3,0
2023,C0114_U3,V2,V1,0
2023,C0114_U3,V2,V3,0
2023,C0114_U3,V3,V1,0
2023,C0114_U3,V3,V2,0
2023,C0116_U2,V1,V2,0
2023,C0116_U2,V1,V3,0
2023,C0116_U2,V2,V1,0
2023,C0116_U2,V2,V3,0
2023,C0116_U2,V3,V1,0
2023,C0116_U2,V3,V2,0
2023,C0116_U3,V1,V2,0
2023,C0116_U3,V1,V3,0
2023,C0116_U3,V2,V1,0
2023,C0116_U3,V2,V3,0
2023,C0116_U3,V3,V1,0
2023,C0116_U3,V3,V2,0
2023,C0117_U1,V1,V2,0
2023,C0117_U1,V1,V3,0
2023,C0117_U1,V2,V1,0
2023,C0117_U1,V2,V3,0
2023,C0117_U1,V3,V1,0
2023,C0117_U1,V3,V2,0
2023,C0117_U2,V1,V2,0
2023,C0117_U2,V1,V3,0
2023,C0117_U2,V2,V1,0
2023,C0117_U2,V2,V3,0
2023,C0117_U2,V3,V1,0
2023,C0117_U2,V3,V2,0
2023,C0117_U3,V1,V2,0
2023,C0117_U3,V1,V3,0
2023,C0117_U3,V2,V1,0
2023,C0117_U3,V2,V3,0
2023,C0117_U3,V3,V1,0
2023,C0117_U3,V3,V2,0
2023,C0118_U2,V1,V2,0
2023,C0118_U2,V2,V1,0
2023,C0118_U3,V1,V2,0
2023,C0118_U3,V2,V1,0
2023,C0119_U1,V1,V2,0
2023,C0119_U1,V1,V3,0
2023,C0119_U1,V2,V1,0
2023,C0119_U1,V2,V3,0
2023,C0119_U1,V3,V1,0
2023,C0119_U1,V3,V2,0
2023,C0119_U2,V1,V2,0
2023,C0119_U2,V1,V3,0
2023,C0119_U2,V2,V1,0
2023,C0119_U2,V2,V3,0
2023,C0119_U2,V3,V1,0
